Node	1	2	3	4	5	6	7	8	9
16515	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16516	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16517	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16518	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16519	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16520	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16521	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16522	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16523	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16524	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16525	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16526	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16527	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16528	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16529	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16530	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16531	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16532	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16533	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16534	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16535	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16536	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16537	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16538	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16539	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16540	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16541	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16542	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16543	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16544	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16545	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16546	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16547	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16548	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16549	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16550	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16551	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16552	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16553	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16554	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16555	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16556	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16557	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16558	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16559	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16560	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16561	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16562	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16563	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16564	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16565	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16566	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16567	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16568	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16569	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16570	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16571	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16572	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16573	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16574	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16575	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16576	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16577	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16578	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16579	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16580	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16581	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16582	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16583	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16584	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16585	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16586	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16587	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16588	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16589	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16590	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16591	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16592	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16593	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16594	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16595	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16596	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16597	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16598	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16599	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16600	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16601	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16602	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16603	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16604	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16605	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16606	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16607	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16608	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16609	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16610	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16611	Fine5	Fine5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16612	Fine5	Fine5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16613	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16614	Fine5	Fine5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16615	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16616	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16617	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16618	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16619	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16620	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16621	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16622	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16623	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16624	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16625	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16626	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16627	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16628	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16629	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16630	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16631	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16632	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16633	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16634	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16635	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16636	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16637	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16638	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16639	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16640	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16641	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16642	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16643	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16644	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16645	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16646	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16647	Other1	Other1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16648	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16649	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16650	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16651	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16652	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16653	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16654	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16655	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16656	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16657	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16658	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16659	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16660	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16661	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16662	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16663	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16664	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16665	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16666	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16667	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16668	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16669	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16670	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16671	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16672	Coarse5	Coarse5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16673	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16674	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16675	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16676	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16677	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16678	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16679	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16680	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16681	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16682	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16683	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16684	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16685	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16686	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16687	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16688	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16689	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16690	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16691	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16692	Fine6	Fine6	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16693	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16694	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16695	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16696	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16697	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16698	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16699	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16700	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16701	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16702	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16703	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16704	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16705	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16706	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16707	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16708	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16709	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16710	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16711	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16712	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16713	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16714	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16715	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16716	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16717	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16718	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16719	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16720	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16721	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16722	Fine5	Fine5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16723	Fine5	Fine5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16724	Fine5	Fine5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16725	Fine5	Fine5	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16726	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16727	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16728	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16729	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16730	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16731	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16732	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16733	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16734	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16735	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16736	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16737	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16738	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16739	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16740	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16741	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16742	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16743	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16744	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16745	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16746	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16747	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16748	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16749	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16750	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16751	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16752	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16753	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16754	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16755	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16756	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16757	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16758	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16759	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16760	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16761	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16762	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16763	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16764	Other2	Other2	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16765	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
16766	Coarse1	Coarse1	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit	NoUnit
